# SleepLab epoch log, schema 3. One row per 30 s recording epoch.
# uptime_ms is device uptime and survives an app restart; wall_utc is the
# wall clock and can jump. Durations come from uptime, times of day from
# the wall clock, and -1 means not measured (never 0).
# Schema 2 adds the delivery and power columns the Tier 0 probe used to own,
# so one night can answer both what the wearer did and what the hardware did.
# They are absent, not zero, when the diagnostics setting is off.
# Schema 3 adds count_x/y/z, the per-axis integrals count is the vector
# magnitude of. Noise is roughly isotropic and movement is not, so the split
# is what separates a sensor noise floor from a floor of micro-movement.
uptime_ms,wall_utc,span_ms,count,peak,samples,count_x,count_y,count_z,motion,sig_motion,step_delta,hr_mean_x10,hr_min_x10,hr_samples,hr_source,worn_pct,worn_edges,batt_pct_x10,charging,rmssd_x10,sdnn_x10,rr_count,acc_batches,acc_max_gap_ms,touch_n,hr_trust_x10,hrex_opt,hrex_ext,hrex_unk,batt_mv,batt_ma_x10,batt_avg_ma_x10,batt_mah,wakes,msgs
# SleepLab v0.3.0 bed=1-1439 hr=continuous alarm=0 epoch_s=30 scoring_epoch_s=60
21457518,1787281600,30000,180,16,1500,94,102,114,0,0,0,479,460,30,1,100,0,1000,0,-1,-1,0,156,21,0,8,30,0,0,4345,0,-12,207,218,217
21487518,1787281630,30000,174,17,1375,85,104,110,0,0,0,476,460,30,1,100,0,1000,0,-1,-1,0,143,40,0,8,30,0,0,4344,-14,-21,207,205,204
21517518,1787281660,30000,184,16,1500,89,104,122,0,0,0,478,460,30,1,100,0,1000,0,-1,-1,0,156,40,0,8,30,0,0,4344,-6,3,207,219,217
21547518,1787281690,30000,184,22,1500,96,100,120,0,0,0,473,460,30,1,100,0,1000,0,-1,-1,0,156,21,0,8,30,0,0,4344,-6,-1,207,218,217
21577518,1787281720,30000,182,17,1500,96,105,112,0,0,0,494,470,29,1,100,0,1000,0,-1,-1,0,156,21,0,8,29,0,0,4345,6,-6,207,217,215
21607518,1787281750,30000,177,15,1500,95,98,111,0,0,0,505,480,30,1,100,0,1000,0,-1,-1,0,156,21,0,8,30,0,0,4344,-21,-4,207,219,217
21637518,1787281780,30000,190,20,1500,105,103,120,0,0,0,498,480,30,1,100,0,1000,0,-1,-1,0,156,21,0,8,30,0,0,4344,-51,-35,207,218,217
21667519,1787281810,30001,185,20,1500,94,109,115,0,0,0,498,480,30,1,100,0,1000,0,-1,-1,0,156,21,0,8,30,0,0,4343,-29,-25,207,219,217
21697518,1787281840,29999,185,19,1500,95,105,118,0,0,0,488,470,30,1,100,0,1000,0,-1,-1,0,156,21,0,8,30,0,0,4343,-81,-32,207,219,217
21727518,1787281870,30000,185,18,1500,97,94,125,0,0,0,489,470,30,1,100,0,1000,0,-1,-1,0,156,21,0,8,30,0,0,4345,-95,-45,207,219,217
21757518,1787281900,30000,182,17,1500,94,94,124,0,0,0,491,470,29,1,100,0,1000,0,-1,-1,0,156,21,0,8,29,0,0,4344,-51,-31,207,217,215
21787518,1787281930,30000,182,15,1500,92,111,111,0,0,0,490,480,30,1,100,0,1000,0,-1,-1,0,156,21,0,8,30,0,0,4344,14,-4,207,219,217
21817518,1787281960,30000,196,18,1500,99,113,125,0,0,0,489,470,30,1,100,0,1000,0,-1,-1,0,156,40,0,8,30,0,0,4344,-14,-23,207,219,217
21847518,1787281990,30000,189,17,1500,99,107,119,0,0,0,483,470,30,1,100,0,1000,0,-1,-1,0,156,21,0,8,30,0,0,4344,-43,-17,207,218,217
21877518,1787282020,30000,183,18,1500,98,105,114,0,0,0,490,470,30,1,100,0,1000,0,-1,-1,0,156,21,0,8,30,0,0,4344,87,50,207,219,217
21907518,1787282050,30000,180,22,1500,97,97,116,0,0,0,490,470,30,1,100,0,1000,0,-1,-1,0,156,21,0,8,30,0,0,4344,6,0,207,219,217
21937518,1787282080,30000,180,18,1500,95,104,111,0,0,0,492,470,30,1,100,0,1000,0,-1,-1,0,156,21,0,8,30,0,0,4344,-14,3,207,218,217
21967518,1787282110,30000,168,16,1375,84,87,116,0,0,0,481,470,29,1,100,0,1000,0,-1,-1,0,143,21,0,8,29,0,0,4344,-81,-20,207,203,202
21997519,1787282140,30001,186,16,1500,97,111,113,0,0,0,484,470,30,1,100,0,1000,0,-1,-1,0,156,21,0,8,30,0,0,4342,45,28,207,219,217
22027519,1787282170,30000,193,17,1625,110,97,125,0,0,0,490,470,30,1,100,0,1000,0,-1,-1,0,169,21,0,8,30,0,0,4344,37,17,207,232,230
22057518,1787282200,29999,173,19,1375,86,92,118,0,0,0,491,470,30,1,100,0,1000,0,-1,-1,0,143,21,0,8,30,0,0,4342,-51,-23,207,206,204
22087518,1787282230,30000,182,16,1500,96,97,119,0,0,0,495,470,30,1,100,0,1000,0,-1,-1,0,156,21,0,8,30,0,0,4343,21,9,207,219,217
22117518,1787282260,30000,183,17,1500,97,100,118,0,0,0,490,480,30,1,100,0,1000,0,-1,-1,0,156,40,0,8,30,0,0,4343,0,-15,207,218,217
22147518,1787282290,30000,184,17,1500,89,102,124,0,0,0,487,470,29,1,100,0,1000,0,-1,-1,0,156,40,0,8,29,0,0,4344,6,-20,207,217,215
22177518,1787282320,30000,178,17,1500,89,102,114,0,0,0,486,470,30,1,100,0,1000,0,-1,-1,0,156,21,0,8,30,0,0,4344,29,17,207,219,217
22207518,1787282350,30000,20089,8164,1500,8639,12842,12807,1,1,0,493,470,20,1,50,6,1000,0,-1,-1,0,156,40,6,8,25,0,5,4343,45,1,207,227,226
22237518,1787282380,30000,46826,7909,1375,24426,31391,24711,0,2,0,833,830,3,1,50,4,1000,0,-1,-1,0,143,40,4,10,22,0,6,4336,-95,-87,207,214,212
